dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1591790400,2020-06-10 12:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.14,4.76,8.06,10,1002,,,100,6,230,,,,,75,500,Rain,light rain,10n
1591794000,2020-06-10 13:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.66,4.86,8.06,9,1002,,,100,5,270,,,,,75,500,Rain,light rain,10n
1591797600,2020-06-10 14:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.05,2.45,5.88,9,1001,,,93,7,310,,,,,75,500,Rain,light rain,10n
1591801200,2020-06-10 15:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.99,0.46,5.88,7.88,1001,,,93,8,310,,,,,75,803,Clouds,broken clouds,04n
1591804800,2020-06-10 16:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.46,0.52,5.88,7.88,1001,,,93,7,320,,,,,75,803,Clouds,broken clouds,04n
1591808400,2020-06-10 17:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.55,0.83,5,6.56,1001,,,93,5,320,,,,,75,803,Clouds,broken clouds,04n
1591812000,2020-06-10 18:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.59,0.88,5,6.56,1001,,,93,5,320,,,,,75,803,Clouds,broken clouds,04n
1591815600,2020-06-10 19:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.02,0.9,4,6.56,1001,,,93,4,320,,,,,75,803,Clouds,broken clouds,04n
1591819200,2020-06-10 20:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.11,-1.07,3.75,4.55,1002,,,86,5,310,,,,,75,803,Clouds,broken clouds,04n
1591822800,2020-06-10 21:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.61,-2.86,3,4.55,1002,,,93,7,300,,,,,75,803,Clouds,broken clouds,04n
1591826400,2020-06-10 22:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.58,-2.9,3,4.55,1002,,,93,7,320,,,,,90,804,Clouds,overcast clouds,04n
1591830000,2020-06-10 23:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.77,-3.67,2,4.09,1003,,,100,7,310,,,,,90,300,Drizzle,light intensity drizzle,09n
1591833600,2020-06-11 00:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.32,-2.5,3,4.09,1003,,,93,6,300,,,,,90,300,Drizzle,light intensity drizzle,09n
1591837200,2020-06-11 01:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.3,-3.75,3,4.09,1003,,,100,8,310,,,,,90,804,Clouds,overcast clouds,04n
1591840800,2020-06-11 02:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.39,-3.12,3,4.16,1003,,,93,7,310,,,,,90,804,Clouds,overcast clouds,04n
1591844400,2020-06-11 03:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.42,-3.79,3,4.16,1004,,,93,8,310,,,,,90,804,Clouds,overcast clouds,04n
1591848000,2020-06-11 04:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.39,-3.12,3,4.16,1004,,,93,7,300,,,,,75,803,Clouds,broken clouds,04n
1591851600,2020-06-11 05:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.76,-3.39,3,5.35,1005,,,93,8,300,,,,,90,701,Mist,mist,50n
1591855200,2020-06-11 06:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.31,-2.74,3.95,5.35,1005,,,93,8,300,,,,,75,803,Clouds,broken clouds,04n
1591858800,2020-06-11 07:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.29,-2.96,3.95,5.35,1006,,,86,8,300,,,,,75,803,Clouds,broken clouds,04n
1591862400,2020-06-11 08:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.48,-2.74,4,5.21,1006,,,86,8,300,,,,,75,803,Clouds,broken clouds,04n
1591866000,2020-06-11 09:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.01,-2.29,4.61,5.21,1006,,,80,8,310,,,,,75,803,Clouds,broken clouds,04n
1591869600,2020-06-11 10:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.01,-0.89,4.61,5.21,1006,,,80,6,300,,,,,75,803,Clouds,broken clouds,04n
1591873200,2020-06-11 11:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.62,-0.47,3.65,5,1007,,,86,5,260,,,,,75,803,Clouds,broken clouds,04n
1591876800,2020-06-11 12:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.59,0.39,3.65,5,1007,,,93,4,310,,,,,75,500,Rain,light rain,10n
1591880400,2020-06-11 13:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.62,1.63,3.65,5,1007,,,86,2,350,,,,,75,803,Clouds,broken clouds,04n
1591884000,2020-06-11 14:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.32,1.47,3.2,5,1006,,,93,2,120,,,,,75,803,Clouds,broken clouds,04n
1591887600,2020-06-11 15:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.28,1.42,3.2,5,1006,,,93,2,180,,,,,75,803,Clouds,broken clouds,04n
1591891200,2020-06-11 16:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.32,1.28,3.2,5,1006,,,86,2,200,,,,,100,804,Clouds,overcast clouds,04n
1591894800,2020-06-11 17:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.89,0.78,1.93,5,1006,,,86,2,190,,,,,0,800,Clear,sky is clear,01n
1591898400,2020-06-11 18:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.82,0,1.93,5,1006,,,86,3,240,,,,,40,802,Clouds,scattered clouds,03n
1591902000,2020-06-11 19:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.89,-0.08,1.93,5,1007,,,80,3,250,,,,,75,803,Clouds,broken clouds,04n
1591905600,2020-06-11 20:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.09,-1.37,1.63,4,1006,,,93,4,300,,,,,75,803,Clouds,broken clouds,04n
1591909200,2020-06-11 21:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.53,-1.85,1.63,3,1006,,,100,4,350,,,,,75,803,Clouds,broken clouds,04n
1591912800,2020-06-11 22:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.56,-2.69,1.63,3,1006,,,93,5,330,,,,,90,300,Drizzle,light intensity drizzle,09n
1591912800,2020-06-11 22:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.56,-2.69,1.63,3,1006,,,93,5,330,,,,,90,701,Mist,mist,50n
1591916400,2020-06-11 23:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.24,-2.19,2,2.95,1006,,,100,4,320,,,,,90,804,Clouds,overcast clouds,04n
1591920000,2020-06-12 00:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.75,-1.07,2.15,3,1006,,,93,3,330,,,,,90,804,Clouds,overcast clouds,04n
1591923600,2020-06-12 01:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,2.77,-1.74,2.15,3,1006,,,93,4,350,,,,,90,804,Clouds,overcast clouds,04n
1591927200,2020-06-12 02:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.44,-1.14,2.64,4,1006,,,86,4,350,,,,,90,804,Clouds,overcast clouds,04n
1591930800,2020-06-12 03:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.41,-1.18,2.64,4,1006,,,86,4,350,,,,,75,803,Clouds,broken clouds,04n
1591934400,2020-06-12 04:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.97,-0.69,2.64,5,1006,,,80,4,360,,,,,75,803,Clouds,broken clouds,04n
1591938000,2020-06-12 05:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.65,-0.44,3.99,5,1007,,,86,5,350,,,,,75,803,Clouds,broken clouds,04n
1591941600,2020-06-12 06:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.13,-0.72,3.99,6,1007,,,81,6,20,,,,,75,803,Clouds,broken clouds,04n
1591945200,2020-06-12 07:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.18,-2.06,3.99,6,1007,,,81,8,10,,,,,75,803,Clouds,broken clouds,04n
1591948800,2020-06-12 08:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.54,-0.82,5.65,7,1008,,,70,8,10,,,,,75,803,Clouds,broken clouds,04n
1591952400,2020-06-12 09:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.02,0.14,5.65,8,1008,,,61,7,20,,,,,75,803,Clouds,broken clouds,04n
1591956000,2020-06-12 10:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.07,0.33,5.65,8,1008,,,65,7,360,,,,,40,802,Clouds,scattered clouds,03n
1591959600,2020-06-12 11:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.69,-0.11,5.91,7,1008,,,65,7,360,,,,,40,802,Clouds,scattered clouds,03n
1591963200,2020-06-12 12:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.67,0.37,5.91,7,1008,,,59,6,10,,,,,40,802,Clouds,scattered clouds,03n
1591966800,2020-06-12 13:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.22,1.46,5.91,8,1008,,,52,5,20,,,,,0,800,Clear,sky is clear,01n
1591970400,2020-06-12 14:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.24,-0.17,4.95,7,1008,,,57,6,20,,,,,0,800,Clear,sky is clear,01n
1591974000,2020-06-12 15:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.19,0.47,4.95,7,1008,,,57,5,30,,,,,0,800,Clear,sky is clear,01n
1591977600,2020-06-12 16:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.71,-1.08,4.95,6,1008,,,70,7,10,,,,,0,800,Clear,sky is clear,01n
1591981200,2020-06-12 17:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.1,-2.07,2.56,5,1009,,,75,6,20,,,,,0,800,Clear,sky is clear,01n
1591984800,2020-06-12 18:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.04,-2.84,2.56,5,1009,,,75,7,20,,,,,0,800,Clear,sky is clear,01n
1591988400,2020-06-12 19:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.57,-2.94,2.56,4.16,1009,,,65,6,10,,,,,0,800,Clear,sky is clear,01n
1591992000,2020-06-12 20:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.44,-2.36,2.14,4,1008,,,66,5,20,,,,,0,800,Clear,sky is clear,01n
1591995600,2020-06-12 21:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.4,-1,2.14,4,1009,,,66,3,30,,,,,0,800,Clear,sky is clear,01n
1591999200,2020-06-12 22:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.44,-1.3,2.14,4,1008,,,80,4,50,,,,,0,800,Clear,sky is clear,01n
1592002800,2020-06-12 23:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.97,-1.59,4.45,5.35,1009,,,57,6,40,,,,,0,800,Clear,sky is clear,01n
1592006400,2020-06-13 00:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.47,0.05,4.45,6,1009,,,70,5,30,,,,,0,800,Clear,sky is clear,01n
1592010000,2020-06-13 01:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.56,1.01,4.45,8,1009,,,61,5,40,,,,,0,800,Clear,sky is clear,01n
1592013600,2020-06-13 02:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.37,1.98,7.12,9,1008,,,50,6,50,,,,,0,800,Clear,sky is clear,01n
1592017200,2020-06-13 03:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.33,2.6,7.12,9,1008,,,49,5,70,,,,,0,800,Clear,sky is clear,01n
1592020800,2020-06-13 04:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.9,3.13,7.12,10,1008,,,46,5,50,,,,,0,800,Clear,sky is clear,01n
1592024400,2020-06-13 05:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,10.72,5.75,9.55,11.05,1008,,,43,4,80,,,,,0,800,Clear,sky is clear,01n
1592028000,2020-06-13 06:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.21,6.43,9.55,12,1007,,,46,4,50,,,,,0,800,Clear,sky is clear,01n
1592031600,2020-06-13 07:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.25,5.64,9.55,12,1007,,,43,5,50,,,,,0,800,Clear,sky is clear,01n
1592035200,2020-06-13 08:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,12.57,6.14,10.66,13.06,1006,,,37,6,50,,,,,0,800,Clear,sky is clear,01n
1592038800,2020-06-13 09:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.05,7.28,10.66,14,1006,,,35,5,60,,,,,0,800,Clear,sky is clear,01n
1592042400,2020-06-13 10:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.1,7.34,10.66,14,1006,,,35,5,60,,,,,0,800,Clear,sky is clear,01n
1592046000,2020-06-13 11:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.31,7.57,11.46,14,1005,,,35,5,60,,,,,0,800,Clear,sky is clear,01n
1592049600,2020-06-13 12:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.26,6.82,11.46,14,1005,,,35,6,70,,,,,20,801,Clouds,few clouds,02n
1592053200,2020-06-13 13:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.31,7.57,11.46,14,1004,,,35,5,70,,,,,0,800,Clear,sky is clear,01n
1592056800,2020-06-13 14:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,12.81,8.01,10.96,14,1003,,,41,4,60,,,,,98,804,Clouds,overcast clouds,04n
1592060400,2020-06-13 15:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,12.23,7.35,10.96,13,1003,,,41,4,60,,,,,98,804,Clouds,overcast clouds,04n
1592064000,2020-06-13 16:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.74,7.03,10.96,12.66,1003,,,46,4,50,,,,,98,804,Clouds,overcast clouds,04n
1592067600,2020-06-13 17:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.55,4.13,8.47,10,1001,,,53,5,50,,,,,0,800,Clear,sky is clear,01n
1592071200,2020-06-13 18:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.52,3.25,8,9.97,1001,,,61,5,60,,,,,0,800,Clear,sky is clear,01n
1592074800,2020-06-13 19:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.49,2.82,8,9.97,1000,,,50,5,70,,,,,0,800,Clear,sky is clear,01n
1592078400,2020-06-13 20:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.71,2.46,7,9.35,998,,,65,5,70,,,,,100,804,Clouds,overcast clouds,04n
1592082000,2020-06-13 21:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.76,2.52,7,9.35,998,,,65,5,80,,,,,100,804,Clouds,overcast clouds,04n
1592085600,2020-06-13 22:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.31,3.86,8.15,10,998,,,53,5,80,,,,,100,804,Clouds,overcast clouds,04n
1592089200,2020-06-13 23:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,10.75,5.5,9.87,11.57,996,,,53,5,100,,,,,0,800,Clear,sky is clear,01n
1592092800,2020-06-14 00:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.74,4.09,9.87,13,996,,,43,8,110,,,,,0,800,Clear,sky is clear,01n
1592096400,2020-06-14 01:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,12.34,4.12,9.87,14,995,,,44,9,130,,,,,0,800,Clear,sky is clear,01n
1592100000,2020-06-14 02:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.09,4.27,11.45,14,994,,,44,10,130,,,,,100,804,Clouds,overcast clouds,04n
1592103600,2020-06-14 03:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.54,4.64,11.45,15,994,,,41,10,120,,,,,100,804,Clouds,overcast clouds,04n
1592107200,2020-06-14 04:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.09,4.27,11.45,14,993,,,44,10,110,,,,,100,804,Clouds,overcast clouds,04n
1592110800,2020-06-14 05:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.38,5.31,11.76,14.66,992,,,44,9,110,,,,,0,800,Clear,sky is clear,01n
1592114400,2020-06-14 06:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.35,5.27,11.76,14.66,992,,,44,9,110,,,,,0,800,Clear,sky is clear,01n
1592118000,2020-06-14 07:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.91,5.76,11.76,15,992,,,41,9,110,,,,,0,800,Clear,sky is clear,01n
1592121600,2020-06-14 08:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,13.24,5.14,11.06,14.77,990,,,44,9,110,,,,,100,804,Clouds,overcast clouds,04n
1592125200,2020-06-14 09:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,12.7,5.01,11.06,14.77,990,,,54,9,130,,,,,100,804,Clouds,overcast clouds,04n
1592128800,2020-06-14 10:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,12.18,6.18,11.06,14.77,990,,,62,7,130,,,,,100,804,Clouds,overcast clouds,04n
1592132400,2020-06-14 11:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,12.06,6.74,10.25,15.15,990,,,62,6,110,,,,,0,800,Clear,sky is clear,01n
1592136000,2020-06-14 12:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,12.07,8.15,10.25,15.15,990,,,62,4,110,,,,,0,800,Clear,sky is clear,01n
1592139600,2020-06-14 13:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,12.06,9.02,10.25,15.15,990,,,66,3,120,,,,,0,800,Clear,sky is clear,01n
1592143200,2020-06-14 14:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.4,8.05,8.43,13.73,990,,,62,3,10,,,,,98,804,Clouds,overcast clouds,04n
1592146800,2020-06-14 15:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.37,7.32,8.43,13.73,990,,,62,4,360,,,,,98,804,Clouds,overcast clouds,04n
1592150400,2020-06-14 16:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,10.87,7.11,8.43,13.73,989,,,71,4,340,,,,,98,804,Clouds,overcast clouds,04n
1592154000,2020-06-14 17:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,10.23,6.35,8.35,11,989,,,71,4,350,,,,,0,800,Clear,sky is clear,01n
1592157600,2020-06-14 18:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.68,6.39,8.35,10.65,988,,,71,3,330,,,,,0,800,Clear,sky is clear,01n
1592161200,2020-06-14 19:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.7,6.42,8.35,10.65,988,,,71,3,330,,,,,0,800,Clear,sky is clear,01n
1592164800,2020-06-14 20:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.39,4.84,8.95,11.45,988,,,76,5,340,,,,,100,804,Clouds,overcast clouds,04n
1592168400,2020-06-14 21:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.92,3.68,8.95,11.45,988,,,66,7,360,,,,,100,804,Clouds,overcast clouds,04n
1592172000,2020-06-14 22:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.39,2.51,8.95,11.45,988,,,70,8,10,,,,,100,804,Clouds,overcast clouds,04n
1592175600,2020-06-14 23:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.08,2.33,8,11.55,989,,,75,8,350,,,,,0,800,Clear,sky is clear,01n
1592179200,2020-06-15 00:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.15,0.82,8,11.55,989,,,70,10,350,,,,,0,800,Clear,sky is clear,01n
1592182800,2020-06-15 01:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.08,0.04,8,11.55,990,,,70,11,360,,,,,0,800,Clear,sky is clear,01n
1592186400,2020-06-15 02:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.27,0.67,7,10.85,990,,,75,9,340,,,,,40,802,Clouds,scattered clouds,03n
1592190000,2020-06-15 03:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.85,0.47,8,10.85,991,,,70,10,330,,,,,40,802,Clouds,scattered clouds,03n
1592193600,2020-06-15 04:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.33,0.88,8.15,10.85,991,,,66,10,340,,,,,40,802,Clouds,scattered clouds,03n
1592197200,2020-06-15 05:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.81,1.45,9,12.07,993,,,66,10,330,,,,,0,800,Clear,sky is clear,01n
1592200800,2020-06-15 06:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,10.36,2.59,9.47,12.07,993,,,61,9,330,,,,,0,800,Clear,sky is clear,01n
1592204400,2020-06-15 07:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,10.87,2.31,9.47,12.07,994,,,57,10,320,,,,,0,800,Clear,sky is clear,01n
1592208000,2020-06-15 08:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.02,3.19,9.35,12.55,996,,,57,9,320,,,,,6,800,Clear,sky is clear,01n
1592211600,2020-06-15 09:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.03,3.03,9.35,12.55,996,,,53,9,320,,,,,6,800,Clear,sky is clear,01n
1592215200,2020-06-15 10:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,11.55,4.37,9.35,12.55,996,,,54,8,330,,,,,6,800,Clear,sky is clear,01n
1592218800,2020-06-15 11:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,10.51,3,9.35,11,998,,,50,8,320,,,,,0,800,Clear,sky is clear,01n
1592222400,2020-06-15 12:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,10.48,2.97,9.35,11,999,,,50,8,320,,,,,0,800,Clear,sky is clear,01n
1592226000,2020-06-15 13:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,9.98,2.94,9.35,10.95,999,,,46,7,320,,,,,0,800,Clear,sky is clear,01n
1592229600,2020-06-15 14:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8.53,1.43,7.25,9,1000,,,49,7,310,,,,,0,800,Clear,sky is clear,01n
1592233200,2020-06-15 15:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,8,0.94,7.25,8.85,1000,,,52,7,300,,,,,0,800,Clear,sky is clear,01n
1592236800,2020-06-15 16:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,7.47,1.88,7,8.85,1000,,,56,5,300,,,,,0,800,Clear,sky is clear,01n
1592240400,2020-06-15 17:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.98,0.05,3.75,6.05,1000,,,65,4,280,,,,,0,800,Clear,sky is clear,01n
1592244000,2020-06-15 18:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.48,-0.12,3.75,6.05,1000,,,54,3,270,,,,,0,800,Clear,sky is clear,01n
1592247600,2020-06-15 19:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.45,0.26,3.75,6.05,1000,,,69,3,250,,,,,0,800,Clear,sky is clear,01n
1592251200,2020-06-15 20:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.78,-1.54,3,5.27,1000,,,56,4,200,,,,,56,803,Clouds,broken clouds,04n
1592254800,2020-06-15 21:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,3.83,-1.71,3,5.27,1000,,,74,5,200,,,,,56,803,Clouds,broken clouds,04n
1592258400,2020-06-15 22:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,4.84,-0.37,3.87,5.27,1000,,,56,4,180,,,,,56,803,Clouds,broken clouds,04n
1592262000,2020-06-15 23:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.06,-1.23,5.17,6.87,999,,,52,7,200,,,,,0,800,Clear,sky is clear,01n
1592265600,2020-06-16 00:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,6.07,0.04,5.17,6.87,999,,,70,6,200,,,,,75,803,Clouds,broken clouds,04n
1592269200,2020-06-16 01:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.53,-0.1,5,6.87,998,,,86,6,200,,,,,75,500,Rain,light rain,10n
1592272800,2020-06-16 02:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.05,-1.87,3.97,5.67,997,,,93,8,190,,,,,90,500,Rain,light rain,10n
1592276400,2020-06-16 03:00:00 +0000 UTC,25200,Custom location,69.321521,87.956233,5.05,-2.57,3.97,5.67,997,,,93,9,190,,,,,90,500,Rain,light rain,10n
